SpeciesID	sample_1
Corynebacterium_jeikeium	0.00194234699892956
Chlamydia_muridarum	6.65660283928985e-05
Xylella_fastidiosa	0
Streptococcus_pyogenes	0
Neisseria_gonorrhoeae	0.000258483096539244
Caulobacter_vibrioides	0.00806171979036494
Caldanaerobacter_subterraneus	0.00134301112982383
Streptococcus_mutans	0
Tropheryma_whipplei	0.000692925631102798
Chromobacterium_violaceum	0
Coxiella_burnetii	0
Rickettsia_typhi	0
Mesoplasma_florum	0
Methylococcus_capsulatus	0.000675558524806485
Legionella_pneumophila	0.00132104875195351
Helicobacter_pylori	0.000427936913151402
Deinococcus_radiodurans	0
Aquifex_aeolicus	0.000296878099548313
Borreliella_burgdorferi	0
Chlamydia_trachomatis	0
Helicobacter_acinonychis	0.00403875544644566
Yersinia_enterocolitica	0
Symbiobacterium_thermophilum	0
Gemmatimonas_aurantiaca	0.00586951407516828
Porphyromonas_gingivalis	0.000651078621612425
Deferribacter_desulfuricans	0.00235297880051052
Corynebacterium_efficiens	0
Gloeobacter_violaceus	0
Gluconobacter_oxydans	0
Aliivibrio_fischeri	0.00414527929827172
Lactobacillus_acidophilus	0
Psychrobacter_arcticus	0
Rickettsia_bellii	0.000387831270027778
Thermobifida_fusca	0.0031685378195086
Ehrlichia_canis	0
Nitrobacter_winogradskyi	0.00189074125764089
Nitrosococcus_oceani	0
Geobacter_metallireducens	0.00678811977634321
Sulfurimonas_denitrificans	0.000938928296445199
Hahella_chejuensis	0.00504033186895212
Salinibacter_ruber	0
Rhodospirillum_rubrum	0.00227434698192734
Moorella_thermoacetica	0.000750974457629965
Anaplasma_phagocytophilum	0
Ehrlichia_chaffeensis	0
Neorickettsia_sennetsu	0.00119604698461566
Paraburkholderia_xenovorans	0
Saccharophagus_degradans	0
Shewanella_denitrificans	0.00160557969147218
Nitrobacter_hamburgensis	0.00213514685482089
Sphingopyxis_alaskensis	0
Roseobacter_denitrificans	0.00129018006413425
Cytophaga_hutchinsonii	0
Granulibacter_bethesdensis	0.000492594375631
Rickettsia_canadensis	0
Oenococcus_oeni	0
Syntrophomonas_wolfei	0.000181150021916637
Alkalilimnicola_ehrlichii	0.000465478584839167
Magnetococcus_marinus	0.00148619010184276
Shewanella_piezotolerans	0
Syntrophobacter_fumaroxidans	0.00475394702091818
Acidothermus_cellulolyticus	0
Shewanella_amazonensis	0
Psychromonas_ingrahamii	0
Dichelobacter_nodosus	0.000381238249584093
Bartonella_bacilliformis	0
Polaromonas_naphthalenivorans	0
Verminephrobacter_eiseniae	0.0077543738664787
Halorhodospira_halophila	0
Hungateiclostridium_thermocellum	0.000954455385466068
Desulfotomaculum_reducens	0.00384512519646775
Polynucleobacter_asymbioticus	0.00114917843473263
Flavobacterium_johnsoniae	0.00259645598339739
Thermosipho_melanesiensis	0.0020030565842148
Phenylobacterium_zucineum	0
Kineococcus_radiotolerans	0.00179576668443518
Parvibaculum_lavamentivorans	0
Roseiflexus_castenholzii	0.00140193179970401
Shewanella_sediminis	0
Acaryochloris_marina	0.0240696679977959
Dinoroseobacter_shibae	0.00143160945642479
Rickettsia_akari	6.9128645319907e-05
Shewanella_pealeana	0.000898409683515683
Lachnoclostridium_phytofermentans	0.00141158805138353
Acholeplasma_laidlawii	0.000564793963669711
Renibacterium_salmoninarum	0
Shewanella_halifaxensis	0
Cellvibrio_japonicus	0
Ureaplasma_parvum	0.00014110420284653
Histophilus_somni	0
Shewanella_woodyi	0
Xanthomonas_oryzae	0
Methylacidiphilum_infernorum	0
Leptothrix_cholodnii	0
Beijerinckia_indica	0
Opitutus_terrae	0
Natranaerobius_thermophilus	0
Nostoc_punctiforme	0.0095673100935605
Paraburkholderia_phymatum	0
Elusimicrobium_minutum	0
Chlorobium_limicola	0
Halothermothrix_orenii	0.000959590736161032
Chloroherpeton_thalassium	0
Deinococcus_deserti	0.000884021832117225
Coprothermobacter_proteolyticus	0.00030302627952799
Dictyoglomus_thermophilum	0.00140177181809222
Laribacter_hongkongensis	0
Thermosipho_africanus	0
Gluconacetobacter_diazotrophicus	0.000245657948931674
Sulfurihydrogenibium_azorense	0.00110942557503457
Thermomicrobium_roseum	0
Nautilia_profundicola	0.00100350646832466
Methylocella_silvestris	0
Glaesserella_parasuis	0
Chloroflexus_aggregans	0
Ruminiclostridium_cellulolyticum	0
Methylobacterium_nodulans	0.00513859883570335
Neorickettsia_risticii	0
Acidobacterium_capsulatum	0
Bartonella_grahamii	0.0180127225302661
Corynebacterium_aurimucosum	0
Tolumonas_auensis	0.000491817999901548
Beutenbergia_cavernae	0.00120939574188567
Dyadobacter_fermentans	0
Corynebacterium_kroppenstedtii	0.000267496702529066
Desulfomicrobium_baculatum	0
Actinosynnema_mirum	0
Acidimicrobium_ferrooxidans	0.000678702131229519
Brachybacterium_faecium	0
Methylotenera_mobilis	0.00284221928155453
Hirschia_baltica	0
Saccharomonospora_viridis	0
Slackia_heliotrinireducens	0.00144042560719268
Leptotrichia_buccalis	0
Chitinophaga_pinensis	0.000554811810004829
Catenulispora_acidiphila	0
Jonesia_denitrificans	0.00065252732381019
Kangiella_koreensis	0
Anaerococcus_prevotii	0
Robiginitalea_biformata	0.000639077685937511
Desulfofarcimen_acetoxidans	0.0034315496046936
Alicyclobacillus_acidocaldarius	0.00120377188150483
Desulfohalobium_retbaense	0.00110572403365076
Kribbella_flavida	0
Nakamurella_multipartita	0
Sebaldella_termitidis	0.00197938597485391
Meiothermus_ruber	0
Stackebrandtia_nassauensis	0
Streptobacillus_moniliformis	0.000681013144832209
Ammonifex_degensii	0
Nitrosococcus_halophilus	0.000649171933225593
Gordonia_bronchialis	0.00101687545881415
Haliangium_ochraceum	0.00796860438211128
Rhodothermus_marinus	7.42501523146447e-05
Sulfurospirillum_deleyianum	0.00456747211003773
Thermanaerovibrio_acidaminovorans	0
Sanguibacter_keddieii	0
Veillonella_parvula	0.00060328461759146
Xylanimonas_cellulosilytica	0.00560656411625079
Thermobaculum_terrenum	0
Mageeibacillus_indolicus	0
Conexibacter_woesei	0
Acidaminococcus_fermentans	0.00295497681772993
Geodermatophilus_obscurus	0.00344303512586758
Allochromatium_vinosum	0.00352091169104791
Thermocrinis_albus	0.000134520928910603
Sideroxydans_lithotrophicus	0
Denitrovibrio_acetiphilus	0.000626933063564935
Coraliomargarita_akajimensis	0
Desulfotalea_psychrophila	0
Aromatoleum_aromaticum	0
Ehrlichia_ruminantium	0
Erwinia_tasmaniensis	0
Leuconostoc_citreum	0.000613086187237262
Streptococcus_suis	0
Listeria_seeligeri	0
Bartonella_quintana	0
Bartonella_henselae	0
Lawsonia_intracellularis	0.00075291999982628
Listeria_welshimeri	0.000101670265227918
Gramella_forsetii	0
Saccharopolyspora_erythraea	0.00191539012706958
Flavobacterium_psychrophilum	0
Clavibacter_michiganensis	0
Corynebacterium_urealyticum	0
Bordetella_avium	0.000664117481756997
Xanthomonas_albilineans	0.0172097658864107
Streptomyces_scabiei	0
Shewanella_violacea	0.000497824197543377
Erwinia_amylovora	0.00297228178255748
Legionella_longbeachae	0.000249185811714337
Planctopirus_limnophila	0
Desulfurivibrio_alkaliphilus	0.000354769525340635
Tsukamurella_paurometabola	0
Arcobacter_nitrofigilis	0.00820960629705839
Caulobacter_segnis	0.000295222162208601
Arcanobacterium_haemolyticum	0
Truepera_radiovictrix	0
Waddlia_chondrophila	0.00108262339288766
Segniliparus_rotundus	0.00288171914168061
Cellulomonas_flavigena	0
Kyrpidia_tusciae	0
Starkeya_novella	0
Methylotenera_versatilis	0.00652005901827705
Nitrosococcus_watsonii	0
Dehalogenimonas_lykanthroporepellens	0.000170044245944594
Olsenella_uli	0.0007685678191763
Desulfarculus_baarsii	0
Sediminispirochaeta_smaragdinae	0
Brevundimonas_subvibrioides	0
Thermosediminibacter_oceani	0
Acetohalobium_arabaticum	0
Butyrivibrio_proteoclasticus	0.000710848397875629
Caldicellulosiruptor_obsidiansis	0.00122728919514091
Gallionella_capsiferriformans	0
Shewanella_oneidensis	0.000612742627679163
Fibrobacter_succinogenes	0
Sulfurimonas_autotrophica	0
Sphingobium_chlorophenolicum	0.000708629622318345
Ferrimonas_balearica	0.00234551947915843
Listeria_grayi	0.000880626116565532
Parvularcula_bermudensis	0.00367710072412949
Pseudoalteromonas_tunicata	0
Psychroflexus_torquis	0
Bermanella_marisrubri	0.0198033201188156
Roseobacter_litoralis	0
