SpeciesID	sample_1
Haloferax_volcanii	0
Methanocaldococcus_A_villosus	0
Geoglobus_ahangari	0
Haloferax_sp001469875	0
B29-G17_sp003649145	0.0025270348144988
Bog-38_sp003162175	0
Cuniculiplasma_divulgatum	0.00207592634167104
EX4572-44_sp002254825	0
GW2011-AR13_sp9966u	0.00101127105800506
Methanobrevibacter_A_sp900319985	0.00406025045830025
Methanosarcina_mazei	0
Methanothrix_sp002067755	0.00117158121154656
MGIIa-L1_sp002697705	0
MGIIb-O1_sp002498725	0.00037144462556301
MGIIb-O3_sp001629255	0.00332677159345074
MGIIb-O5_sp002501805	0.00155625583293578
Natrarchaeobius_swarupiae	0
Saccharolobus_islandicus	0
Thermococcus_onnurineus	0
UBA12382_sp002503845	0
UBA7939_sp014237145	0
UBA93_sp002792915	0
VYCS01_sp009843815	0
Shewanella_woodyi	0.00462972698949144
Tsukamurella_paurometabola	0
Collinsella_intestinalis	0
Stenotrophomonas_maltophilia_AJ	0
Streptococcus_infantis	0
Streptococcus_sanguinis	0.00205469325578153
Afipia_broomeae	0
Bifidobacterium_thermophilum	0
Rhizobium_altiplani	0.00235276278216783
Thioalkalivibrio_sp000377405	0
Klebsiella_variicola	0
Corynebacterium_callunae	0.00964106125686965
Dorea_formicigenerans	0.00210046180255985
Sphingobium_lucknowense	0
Mycoavidus_cysteinexigens	0.00171394865931689
Chthonomonas_calidirosea	0.00175101063900912
Phocaeicola_abscessus	0.000808029487502078
Pseudomonas_E_putida_M	0
Mesorhizobium_ciceri	0
Methylomonas_sp000515215	0
Streptococcus_anginosus_C	0
Xanthobacter_sp000702385	0
Youhaiella_sp000689495	0.00268137115805177
Kitasatospora_purpeofusca	0
Sphingomonas_aerolata	0.000878172457346526
Vibrio_mediterranei	0.0067274361653983
Serratia_grimesii	0
Cellulophaga_baltica	0
Porphyromonas_crevioricanis	0.00248932917470514
Streptacidiphilus_jiangxiensis	0.00364665642580212
Parvimonas_micra	0
Bacillus_vallismortis	0
Frankia_coriariae	0
Oblitimonas_alkaliphila	0
Streptomyces_caelestis_A	0.00209968845076467
Idiomarina_zobellii	0.00189716915481987
Sphingomonas_sp001421965	0
Methylobacterium_sp001423295	0.00401138241108997
Pseudarthrobacter_sp001424565	0.00545070825259909
Microbacterium_maritypicum	0
Priestia_megaterium	0
Lysobacter_enzymogenes_B	0
Achromobacter_xylosoxidans	0
Burkholderia_diffusa	0.00179151882764654
Blastomonas_delafieldii_A	0
Kocuria_turfanensis	0
Pseudomonas_citronellolis	0
Marinomonas_gallaica	0.00650662730832857
Enterococcus_B_hirae	0
Eikenella_exigua	0.0119011260515469
Mycobacterium_flavescens	0.00113326965471564
Mycobacterium_sp001666755	0.0063889294637619
Pseudomonas_F_otitidis	0.00339852574750377
Staphylococcus_haemolyticus	0.0073830972313334
Anaerococcus_obesiensis	0
Streptococcus_sp001556435	0
Rothia_dentocariosa	0
Enterococcus_B_lactis	0
Flavobacterium_crassostreae	0
Streptococcus_salivarius	0
Bacillus_P_idriensis	0
Staphylococcus_lugdunensis	0
Pseudonocardia_sp001420995	0.00162140857540628
Brevirhabdus_pacifica	0
Prochlorococcus_A_sp001989455	0.0293213353175064
Campylobacter_sp002139915	0
Streptomyces_griseoluteus	0.00160350238386449
UBA3382_sp002159555	0.000241852560027874
Cellulomonas_uda	0
Lampropedia_sp002285285	0
Serratia_ureilytica	0.00522648378037697
Thauera_A_hydrothermalis	0
Komagataeibacter_maltaceti	0.000781381795248847
Spiroplasma_citri	0
Bacillus_pumilus	0
Staphylococcus_felis	0.000750121646248699
Bacillus_A_mycoides	0
Azospirillum_sp003116065	0.0087477130107214
Pseudomonas_E_prosekii	0.00351010817546292
Pseudomonas_delhiensis	0.000674458975581106
Ruminococcus_D_bicirculans	0
Ruminococcus_E_bromii_B	0
Blautia_A_sp003471165	0.00367898107322005
Faecalibacterium_prausnitzii_D	0
Blautia_A_sp003480185	0
Streptomyces_griseorubiginosus	0
Rhodococcus_B_sp000813105	0
Massilia_aurea_A	0.00512458652644872
Rathayibacter_festucae	0.00983649401288588
Pseudomonas_E_sp003852235	0.0010058834326838
Sphingomonas_paucimobilis	0
Corallococcus_exiguus	0.000478360289663328
Paenibacillus_lautus	0.00138293536746363
Hepatobacter_penaei	0
Saccharomonospora_endophytica	0
Robertmurraya_siralis	0.000428913361183058
Sellimonas_sp002161525	0
Oceanitalea_sp006349365	0
Pseudomonas_E_sp007828215	0.00401398391265332
Methylobacterium_sp001422375	0.00763650839811957
Enterococcus_A_avium	0
Comamonas_thiooxydans	0
Akkermansia_sp004167605	0
Ochrobactrum_intermedium	0
Streptomyces_griseus	0
Bifidobacterium_commune	0
Microbacterium_enclense	0.00407501249979952
Paenibacillus_jilunlii	0
Pseudomonas_E_migulae	0
Streptomyces_yunnanensis	0
Streptomyces_aquilus	0
Variovorax_sp900106655	0
Serratia_marcescens	0
Burkholderia_stabilis	0
Vibrio_coralliirubri	0
Pseudomonas_E_wadenswilerensis	0
Clostridium_P_ventriculi	0
Amedibacillus_dolichus	0
13-2-20CM-66-19_sp001914695	0
2-01-FULL-43-38_sp000997105	0.00155868838918766
2-01-FULL-46-14_sp001777515	0.00275686390662304
2-02-FULL-50-16_sp001798715	0.00292162732229048
2-12-FULL-35-15_sp903870175	0.000386444937760972
Acidaminococcus_provencensis	0.00283365734722704
Acidocella_sp003164135	0
Acinetobacter_baumannii	0.00493104000256268
Acinetobacter_indicus	0
Acinetobacter_lactucae	0.00196423223680664
Acinetobacter_mesopotamicus	0
Acinetobacter_nosocomialis	0.00257090658097355
Acinetobacter_pittii	0.00264799442212949
Acinetobacter_sp002018365	0.0045179690318274
Acinetobacter_ursingii	0
Acinetobacter_variabilis	0
Actinomarina_sp902571385	0
Actinotignum_schaalii	0
Aeromonas_caviae	0.00337201811910205
Aeromonas_dhakensis	0
Aeromonas_salmonicida	0
Aeromonas_schubertii	0
Aeromonas_veronii	0.0018709100903546
AG-339-G14_sp003282105	0
AG-339-G14_sp902635045	0.00483068315976411
AG-422-B15_sp902546615	0
Aggregatibacter_actinomycetemcomitans	0
Agrobacterium_pusense	0
Agrobacterium_sp000192635	0.0013422438861961
Agrobacterium_tumefaciens	0
Akkermansia_muciniphila	0
Algibacter_lectus	0
Aliarcobacter_porcinus	0
Aliivibrio_fischeri	0
Alistipes_timonensis	0
Allorhizobium_sp900466005	0.000464025821871505
Alteromonas_A_sp002335925	0.00121034297296026
Anaplasma_marginale	0
Anoxybacillus_gonensis	0
Apilactobacillus_kunkeei	0
Apilactobacillus_micheneri	0
Aquirufa_sp002479785	0.00104787077722647
Arthrobacter_D_sp013116745	0.00240015457841939
AV133_sp003219265	0
Avibacterium_paragallinarum	0
Bacillus_A_anthracis	0.00384392293001026
Bacillus_A_bombysepticus	0
Bacillus_A_cereus	0.000704581149249931
Bacillus_A_mycoides_B	0.00247666397749991
Bacillus_A_paranthracis	0
Bacillus_A_pseudomycoides	0
Bacillus_A_thuringiensis	0
Bacillus_A_thuringiensis_S	0
Bacillus_A_toyonensis	0
Bacillus_A_tropicus	0.00125343701325606
Bacillus_H_rhizosphaerae	0.00781873544001538
Bacillus_licheniformis	0
Bacillus_subtilis	0.00510706521040667
Bacillus_velezensis	0
Bacteroides_bouchesdurhonensis	0
Bacteroides_caccae	0.00341249514844204
Bacteroides_fragilis_A	0
Bacteroides_ovatus	0
Bacteroides_stercoris	0
Bacteroides_uniformis	0
Bariatricus_comes	0.00151565449331182
Bartonella_quintana	0
Bifidobacterium_adolescentis	0
Bifidobacterium_bifidum	0
Bifidobacterium_globosum	0
Bifidobacterium_longum	0
Bifidobacterium_sp002884815	0
Bifidobacterium_vaginale_C	0.000543769344417753
Blautia_A_obeum	0.000786008272874986
Blautia_A_sp000436615	0
Bog-1198_sp003134045	0
Bordetella_holmesii	0
Bordetella_pertussis	0.000395623490527144
Brocadia_sapporoensis	0
Brucella_melitensis	0
Bulleidia_massiliensis_A	0
Bulleidia_sp900320455	0.00213233805078005
Bulleidia_timonensis	0.000801835615152825
Burkholderia_anthina_A	0
Burkholderia_cenocepacia	0
Burkholderia_contaminans	0.00165969445911409
Burkholderia_mallei	0
Burkholderia_multivorans	0
Burkholderia_pseudomultivorans	0
Burkholderia_ubonensis	0
C7867-002_sp903839725	0.0135637602154103
CAG-103_sp900757655	0.0364631786663076
CAG-273_sp003507395	0
CAG-460_sp002439555	0
CAG-485_sp001701105	0
CAG-791_sp900316855	0.00185462257906279
CAG-791_sp900317475	0.00124601749096122
CAG-791_sp900320025	0.000754666399819232
CAG-83_sp900547745	0
CAG-873_sp001701165	0.00398908360266899
CAG-873_sp002490635	0.00227145288200212
CAG-873_sp009775225	0
CAINCQ01_sp903847095	0.00199687390055003
CAINVV01_sp903854235	0
CAIOZY01_sp903834135	0
CAIQBG01_sp009938325	0.00162421608339292
CAIUMH01_sp903900235	0
CAIUQR01_sp903901335	0.00318652307568441
CAIWAD01_sp903910645	0.00238501728933978
