SpeciesID	sample_1
Corynebacterium_jeikeium	0
Chlamydia_muridarum	0
Xylella_fastidiosa	0
Streptococcus_pyogenes	0
Neisseria_gonorrhoeae	0.00202306923987244
Caulobacter_vibrioides	0.000576818118517117
Caldanaerobacter_subterraneus	0
Streptococcus_mutans	0
Tropheryma_whipplei	0
Chromobacterium_violaceum	0.00371668346692286
Coxiella_burnetii	0.00326934488141626
Rickettsia_typhi	0.00198164736735222
Mesoplasma_florum	0
Methylococcus_capsulatus	0.0025552028691968
Legionella_pneumophila	0
Helicobacter_pylori	0
Deinococcus_radiodurans	0
Aquifex_aeolicus	0.000784317883335005
Borreliella_burgdorferi	0
Chlamydia_trachomatis	0
Helicobacter_acinonychis	0.000373767162119446
Yersinia_enterocolitica	0
Symbiobacterium_thermophilum	0.00108367516965229
Gemmatimonas_aurantiaca	0.00303250337744688
Porphyromonas_gingivalis	0.000651031012383542
Deferribacter_desulfuricans	0
Corynebacterium_efficiens	0.00117546694040842
Gloeobacter_violaceus	0
Gluconobacter_oxydans	0
Aliivibrio_fischeri	0
Lactobacillus_acidophilus	0
Psychrobacter_arcticus	0
Rickettsia_bellii	0
Thermobifida_fusca	0.000311237438502795
Ehrlichia_canis	0
Nitrobacter_winogradskyi	0.00199839273242948
Nitrosococcus_oceani	0.00107497926811426
Geobacter_metallireducens	0
Sulfurimonas_denitrificans	0.00127469597803049
Hahella_chejuensis	0.00944021332059007
Salinibacter_ruber	0
Rhodospirillum_rubrum	0
Moorella_thermoacetica	0.00230781140987257
Anaplasma_phagocytophilum	0.00339181291856518
Ehrlichia_chaffeensis	0
Neorickettsia_sennetsu	0
Paraburkholderia_xenovorans	0
Saccharophagus_degradans	0
Shewanella_denitrificans	0
Nitrobacter_hamburgensis	0
Sphingopyxis_alaskensis	0
Roseobacter_denitrificans	0
Cytophaga_hutchinsonii	0.0022375932953608
Granulibacter_bethesdensis	0.000767695890403355
Rickettsia_canadensis	0.00100540377580217
Oenococcus_oeni	0
Syntrophomonas_wolfei	7.83854333767217e-05
Alkalilimnicola_ehrlichii	0.00850135148903331
Magnetococcus_marinus	0.00368479674509714
Shewanella_piezotolerans	0
Syntrophobacter_fumaroxidans	0.000782658864911983
Acidothermus_cellulolyticus	0
Shewanella_amazonensis	0.00133034437094407
Psychromonas_ingrahamii	0.00112816047917487
Dichelobacter_nodosus	0.00129892562768573
Bartonella_bacilliformis	0
Polaromonas_naphthalenivorans	0
Verminephrobacter_eiseniae	0
Halorhodospira_halophila	0
Hungateiclostridium_thermocellum	0
Desulfotomaculum_reducens	0
Polynucleobacter_asymbioticus	0.00104844179029556
Flavobacterium_johnsoniae	0.010683426994663
Thermosipho_melanesiensis	0
Phenylobacterium_zucineum	0
Kineococcus_radiotolerans	0
