SpeciesID	sample_1
Haloferax_volcanii	0.00292799479763202
Methanocaldococcus_A_villosus	0.00177326534646067
Geoglobus_ahangari	0
Haloferax_sp001469875	0
B29-G17_sp003649145	0
Bog-38_sp003162175	0
Cuniculiplasma_divulgatum	0.00176973106875771
EX4572-44_sp002254825	0
GW2011-AR13_sp9966u	0
Methanobrevibacter_A_sp900319985	0
Methanosarcina_mazei	0
Methanothrix_sp002067755	0
MGIIa-L1_sp002697705	0.00279263768685734
MGIIb-O1_sp002498725	0
MGIIb-O3_sp001629255	0
MGIIb-O5_sp002501805	0
Natrarchaeobius_swarupiae	0
Saccharolobus_islandicus	0
Thermococcus_onnurineus	0
UBA12382_sp002503845	0
UBA7939_sp014237145	0
UBA93_sp002792915	0.00205589155113002
VYCS01_sp009843815	0
Shewanella_woodyi	0
Tsukamurella_paurometabola	0
Collinsella_intestinalis	0.00593198692795049
Stenotrophomonas_maltophilia_AJ	0
Streptococcus_infantis	0
Streptococcus_sanguinis	0
Afipia_broomeae	0
Bifidobacterium_thermophilum	0
Rhizobium_altiplani	0.00582806957422281
Thioalkalivibrio_sp000377405	0
Klebsiella_variicola	0
Corynebacterium_callunae	0
Dorea_formicigenerans	0
Sphingobium_lucknowense	0
Mycoavidus_cysteinexigens	0.00176845012960726
Chthonomonas_calidirosea	0.00444398861186081
Phocaeicola_abscessus	0
Pseudomonas_E_putida_M	0
Mesorhizobium_ciceri	0.00493121847931094
Methylomonas_sp000515215	0
Streptococcus_anginosus_C	0
Xanthobacter_sp000702385	0
Youhaiella_sp000689495	0
Kitasatospora_purpeofusca	0
Sphingomonas_aerolata	0
Vibrio_mediterranei	0
Serratia_grimesii	0
Cellulophaga_baltica	0
Porphyromonas_crevioricanis	0
Streptacidiphilus_jiangxiensis	0
Parvimonas_micra	0.00645837015909681
Bacillus_vallismortis	0.00570776308015196
Frankia_coriariae	0
Oblitimonas_alkaliphila	0
Streptomyces_caelestis_A	0.00245865667383595
Idiomarina_zobellii	0
Sphingomonas_sp001421965	0
Methylobacterium_sp001423295	0
Pseudarthrobacter_sp001424565	0
Microbacterium_maritypicum	0
Priestia_megaterium	0
Lysobacter_enzymogenes_B	0
Achromobacter_xylosoxidans	0
Burkholderia_diffusa	0
Blastomonas_delafieldii_A	0.003874764362889
Kocuria_turfanensis	0.00154568547304377
Pseudomonas_citronellolis	0.00868072688794731
Marinomonas_gallaica	0.00197172878506405
Enterococcus_B_hirae	0
Eikenella_exigua	0
Mycobacterium_flavescens	0
Mycobacterium_sp001666755	0
Pseudomonas_F_otitidis	0
Staphylococcus_haemolyticus	0
Anaerococcus_obesiensis	0.00368068406494579
Streptococcus_sp001556435	0.00607946876118616
Rothia_dentocariosa	0
Enterococcus_B_lactis	0.00269356555716767
Flavobacterium_crassostreae	0
Streptococcus_salivarius	0
Bacillus_P_idriensis	0
Staphylococcus_lugdunensis	0.00294630951769237
Pseudonocardia_sp001420995	0
Brevirhabdus_pacifica	0
Prochlorococcus_A_sp001989455	0
Campylobacter_sp002139915	0
Streptomyces_griseoluteus	0
UBA3382_sp002159555	0.00218721883834945
Cellulomonas_uda	0
Lampropedia_sp002285285	0
Serratia_ureilytica	0
Thauera_A_hydrothermalis	0
Komagataeibacter_maltaceti	0
Spiroplasma_citri	0
Bacillus_pumilus	0
Staphylococcus_felis	0
Bacillus_A_mycoides	0
Azospirillum_sp003116065	0
Pseudomonas_E_prosekii	0
Pseudomonas_delhiensis	0
Ruminococcus_D_bicirculans	0
Ruminococcus_E_bromii_B	0
Blautia_A_sp003471165	0
Faecalibacterium_prausnitzii_D	0
Blautia_A_sp003480185	0
Streptomyces_griseorubiginosus	0
Rhodococcus_B_sp000813105	0.00175953082702687
Massilia_aurea_A	0
Rathayibacter_festucae	0
Pseudomonas_E_sp003852235	0
Sphingomonas_paucimobilis	0
Corallococcus_exiguus	0
Paenibacillus_lautus	0
Hepatobacter_penaei	0.00222521972941464
