SpeciesID	sample_1
Corynebacterium_jeikeium	0.00099079393375134
Chlamydia_muridarum	0
Xylella_fastidiosa	0.00493592237652131
Streptococcus_pyogenes	0.000438381332699052
Neisseria_gonorrhoeae	0
Caulobacter_vibrioides	0.00301013996728941
Caldanaerobacter_subterraneus	0
Streptococcus_mutans	0.00230386313032971
Tropheryma_whipplei	0.00300425742162746
Chromobacterium_violaceum	0
Coxiella_burnetii	0.00399770726585549
Rickettsia_typhi	0
Mesoplasma_florum	0.00175044715362854
Methylococcus_capsulatus	0.00310320395151811
Legionella_pneumophila	0
Helicobacter_pylori	0
Deinococcus_radiodurans	0.00604789315758588
Aquifex_aeolicus	0.00102874823108342
Borreliella_burgdorferi	0
Chlamydia_trachomatis	0.00457756895048982
Helicobacter_acinonychis	0.00162122607479229
Yersinia_enterocolitica	0
Symbiobacterium_thermophilum	0
Gemmatimonas_aurantiaca	0
Porphyromonas_gingivalis	0.00158828913004612
Deferribacter_desulfuricans	0.00046683710664161
Corynebacterium_efficiens	0
Gloeobacter_violaceus	0.00112234670143751
Gluconobacter_oxydans	0
Aliivibrio_fischeri	0.00168013456226443
Lactobacillus_acidophilus	0
Psychrobacter_arcticus	0
Rickettsia_bellii	0.000425610638556397
Thermobifida_fusca	0.000376100830532353
Ehrlichia_canis	0
Nitrobacter_winogradskyi	0
Nitrosococcus_oceani	0.00324293727118587
Geobacter_metallireducens	0
Sulfurimonas_denitrificans	0.00182164463839412
Hahella_chejuensis	0
Salinibacter_ruber	0
Rhodospirillum_rubrum	0
Moorella_thermoacetica	0.0108744603033208
Anaplasma_phagocytophilum	0.000954920338981588
Ehrlichia_chaffeensis	0.000757704212557669
Neorickettsia_sennetsu	0
Paraburkholderia_xenovorans	0
Saccharophagus_degradans	0.000302830299273549
Shewanella_denitrificans	0
Nitrobacter_hamburgensis	0.00185411667866665
Sphingopyxis_alaskensis	0.00402556774338608
Roseobacter_denitrificans	0
Cytophaga_hutchinsonii	0.000708695222587498
Granulibacter_bethesdensis	0
Rickettsia_canadensis	0.00236283602857277
Oenococcus_oeni	0.0036002044475439
Syntrophomonas_wolfei	0.000437578797391607
Alkalilimnicola_ehrlichii	0
Magnetococcus_marinus	0.0025073771569577
Shewanella_piezotolerans	0.00210049454764292
Syntrophobacter_fumaroxidans	0
Acidothermus_cellulolyticus	0
Shewanella_amazonensis	0
Psychromonas_ingrahamii	0
Dichelobacter_nodosus	0.00483588032635061
Bartonella_bacilliformis	0.00276992897774257
Polaromonas_naphthalenivorans	0.00207641231644171
Verminephrobacter_eiseniae	0.00087197275551045
Halorhodospira_halophila	0.000522347219437882
Hungateiclostridium_thermocellum	0
Desulfotomaculum_reducens	0
Polynucleobacter_asymbioticus	0
Flavobacterium_johnsoniae	0.0012456980041087
Thermosipho_melanesiensis	0
Phenylobacterium_zucineum	0.000506070922707693
Kineococcus_radiotolerans	0
Parvibaculum_lavamentivorans	0
Roseiflexus_castenholzii	0.000936535197057558
Shewanella_sediminis	0.000387598546842254
Acaryochloris_marina	0
Dinoroseobacter_shibae	0
Rickettsia_akari	0
Shewanella_pealeana	0.00719451313797895
Lachnoclostridium_phytofermentans	0
Acholeplasma_laidlawii	0.000421139589264439
Renibacterium_salmoninarum	0.000329758849794491
Shewanella_halifaxensis	0.000420709556688799
Cellvibrio_japonicus	0
Ureaplasma_parvum	0.000974487553716357
Histophilus_somni	0.00140126800058175
Shewanella_woodyi	0
Xanthomonas_oryzae	0
Methylacidiphilum_infernorum	0
Leptothrix_cholodnii	0.000334584393927195
Beijerinckia_indica	0
Opitutus_terrae	0.000334178895721787
Natranaerobius_thermophilus	0.0147053787132521
Nostoc_punctiforme	0.00661044141552342
Paraburkholderia_phymatum	0.000955460638753888
Elusimicrobium_minutum	0
Chlorobium_limicola	0
Halothermothrix_orenii	0.00194765046661813
Chloroherpeton_thalassium	0
Deinococcus_deserti	0
Coprothermobacter_proteolyticus	0
Dictyoglomus_thermophilum	0
Laribacter_hongkongensis	0.00231905098439737
Thermosipho_africanus	0.000123944800105358
Gluconacetobacter_diazotrophicus	0.00560894369212737
Sulfurihydrogenibium_azorense	0.00504345861394561
Thermomicrobium_roseum	0
Nautilia_profundicola	0.003543725641031
Methylocella_silvestris	0
Glaesserella_parasuis	0.00107497598160299
Chloroflexus_aggregans	0.00948208665386148
Ruminiclostridium_cellulolyticum	0.000810141926374369
Methylobacterium_nodulans	0
Neorickettsia_risticii	0
Acidobacterium_capsulatum	0.00518078140476435
Bartonella_grahamii	0
Corynebacterium_aurimucosum	0
Tolumonas_auensis	0
Beutenbergia_cavernae	0
Dyadobacter_fermentans	0.00112136997978473
Corynebacterium_kroppenstedtii	0
Desulfomicrobium_baculatum	0
Actinosynnema_mirum	0
Acidimicrobium_ferrooxidans	0
Brachybacterium_faecium	0
Methylotenera_mobilis	0
Hirschia_baltica	0
Saccharomonospora_viridis	0
Slackia_heliotrinireducens	0
Leptotrichia_buccalis	0.000222286633678294
Chitinophaga_pinensis	0.000770514288769456
Catenulispora_acidiphila	0.00353334076104188
Jonesia_denitrificans	0.000226222113004072
Kangiella_koreensis	0.0015925034486939
Anaerococcus_prevotii	0.00146788540343814
Robiginitalea_biformata	0.00112635572107051
Desulfofarcimen_acetoxidans	0.000301422785266533
Alicyclobacillus_acidocaldarius	0.000755450380403611
Desulfohalobium_retbaense	0.00468616138541541
Kribbella_flavida	0.00110690291584031
Nakamurella_multipartita	0
Sebaldella_termitidis	0.000571386374458998
Meiothermus_ruber	0.000898610603869842
Stackebrandtia_nassauensis	0.00150261659015628
Streptobacillus_moniliformis	0.00235931817520373
Ammonifex_degensii	0
Nitrosococcus_halophilus	0
Gordonia_bronchialis	0.00514559427299189
Haliangium_ochraceum	0.00444344771365922
