SpeciesID	sample_1
Streptococcus_pneumoniae	0
Xanthomonas_vasicola	0
Vibrio_cholerae	0.00274144151390312
Vibrio_anguillarum	0.0028219563263966
Klebsiella_A_grimontii	0
Lacticaseibacillus_paracasei	0.00271968271420398
Salmonella_enterica	0
SCGC-AAA471-B05_sp000380705	0.000694857312111964
Staphylococcus_epidermidis	0
Bacillus_velezensis	0.0022372219050546
Brachyspira_aalborgi	0.00030570924218746
Bacteroides_faecis	0
Eubacterium_F_sp003491505	0
Akkermansia_muciniphila	0
Blautia_A_sp000436615	0
Phocaeicola_sp900554435	0.00704743598617365
Streptococcus_suis_F	0
Clostridioides_difficile	0
Enterocloster_bolteae	0
Helicobacter_pylori_BU	0
Cutibacterium_acnes	0.00382074937669838
Mycobacterium_abscessus	0
Klebsiella_pneumoniae	0
Prochlorococcus_A_sp000635495	0
Prochlorococcus_A_sp001989455	0
Geobacillus_thermoleovorans	0.00207595323356191
Mycobacterium_tuberculosis	0.00386100802522947
Bifidobacterium_thermophilum	0
AcAMD-5_sp002293025	0
Clostridium_F_botulinum	0
Vibrio_parahaemolyticus	0.0041221936896834
Bacillus_intestinalis	0
Pseudomonas_E_amygdali	0
Citrobacter_B_koseri	0
Escherichia_flexneri	0
Thiomonas_arsenitoxydans	0.00488873087284611
Phascolarctobacterium_faecium	0
UBA9973_sp000989515	0.000257498136038983
GWA1-44-29_sp001001285	0.000549723349834847
GWA2-43-13_sp000999025	0
GWA1-44-25_sp001780725	0.00139815748516878
UBA10133_sp003531665	0
Intestinibacter_bartlettii	0
Methylobacterium_fujisawaense	0.00104985515722443
Caulobacter_rhizosphaerae	0
Mycobacterium_fortuitum	0.00631352680909382
Xanthomonas_citri	0
Thermodesulfobacterium_commune	0
Vulcanisaeta_sp001516765	0
Bifidobacterium_longum	0
Methanothrix_A_sp001602645	0
Fermentibacter_daniensis	0
Geobacillus_stearothermophilus	0
Alteromonas_abrolhosensis	0
MED-G52_sp001627375	0.000275138427074015
Ligilactobacillus_aviarius_B	0
Bacillus_subtilis	0
Campylobacter_fetus	0
Paramuribaculum_sp001701115	0
Devosia_sp001899045	0
Tahibacter_sp001725155	0.0053990079298426
Campylobacter_D_jejuni	0
UBA9655_sp001767835	0
GWE2-42-39_sp003506435	0.00145554674800822
Hydrogenophaga_sp003509765	0
UBA12044_sp000989675	0
GWB1-41-6_sp000997355	0.000241670345957397
UBA9936_sp001774105	0
GWC1-40-35_sp001775095	0
GWB1-36-5_sp001776785	0
UBA9644_sp003519445	0.000556831382240268
2-01-FULL-46-14_sp001777515	0
2-01-FULL-46-13_sp001778905	0
UBA12049_sp001784155	0
C7867-001_sp001783465	0
2-02-FULL-37-13_sp001782195	0.00294729471295682
2-12-FULL-55-11_sp001787585	0
UBA12472_sp003487265	0
WO2-54-10_sp001820725	0
C7867-006_sp001825395	4.43169387799541e-05
2-12-FULL-39-13_sp001824485	0.0043666877477899
UBA10102_sp001825035	0.000509962956007917
Scalindua_sp001828595	0
UBA8525_sp002839335	0
UBA5619_sp001830835	0
Streptococcus_iniae	0
Huberarchaeum_crystalense	0.000198391252390557
Tepidanaerobacter_syntrophicus	0
Rhodanobacter_sp001899565	0
Clostridium_P_perfringens	0
TF01-11_sp001916135	0
