SpeciesID	sample_1
Corynebacterium_jeikeium	0
Chlamydia_muridarum	0.00666287287702981
Xylella_fastidiosa	0
Streptococcus_pyogenes	0
Neisseria_gonorrhoeae	0.00641389081982621
Caulobacter_vibrioides	0
Caldanaerobacter_subterraneus	0
Streptococcus_mutans	0
Tropheryma_whipplei	0.000953492884068976
Chromobacterium_violaceum	0.00117852446199768
Coxiella_burnetii	0.000369644665455509
Rickettsia_typhi	0
Mesoplasma_florum	0
Methylococcus_capsulatus	0
Legionella_pneumophila	0
Helicobacter_pylori	0
Deinococcus_radiodurans	0.000723223213097656
Aquifex_aeolicus	0.000542991080893331
Borreliella_burgdorferi	0.00209108378393844
Chlamydia_trachomatis	0
Helicobacter_acinonychis	0.00180017189612782
Yersinia_enterocolitica	0
Symbiobacterium_thermophilum	0
Gemmatimonas_aurantiaca	0
Porphyromonas_gingivalis	0.00212048226939174
Deferribacter_desulfuricans	0.00119845961121757
Corynebacterium_efficiens	0.00116356555681039
Gloeobacter_violaceus	0
Gluconobacter_oxydans	0
Aliivibrio_fischeri	0
Lactobacillus_acidophilus	0
Psychrobacter_arcticus	0
Rickettsia_bellii	0.00375177758470653
Thermobifida_fusca	0
Ehrlichia_canis	0.00872994186871416
Nitrobacter_winogradskyi	0.00156982588784191
Nitrosococcus_oceani	0.00209796911565674
Geobacter_metallireducens	0.000536648130644196
Sulfurimonas_denitrificans	0
Hahella_chejuensis	0
Salinibacter_ruber	0
Rhodospirillum_rubrum	0.00301958950046524
Moorella_thermoacetica	0
Anaplasma_phagocytophilum	0
Ehrlichia_chaffeensis	0
Neorickettsia_sennetsu	0
Paraburkholderia_xenovorans	0
Saccharophagus_degradans	0
Shewanella_denitrificans	0.000572386647294638
Nitrobacter_hamburgensis	0.00200785012835289
Sphingopyxis_alaskensis	0.00108185513399595
Roseobacter_denitrificans	0
Cytophaga_hutchinsonii	0.00123775411767021
Granulibacter_bethesdensis	0
Rickettsia_canadensis	0.00189301502693084
Oenococcus_oeni	0.000600814588052905
Syntrophomonas_wolfei	0.000441107022277689
Alkalilimnicola_ehrlichii	0.00216395608336577
Magnetococcus_marinus	0.00185932439296154
Shewanella_piezotolerans	0.00426153169455007
Syntrophobacter_fumaroxidans	0
Acidothermus_cellulolyticus	0.00100951956544723
Shewanella_amazonensis	0.000610307683516199
Psychromonas_ingrahamii	0
Dichelobacter_nodosus	0.00123987785561453
Bartonella_bacilliformis	0.000629592451570046
Polaromonas_naphthalenivorans	0.00293668847034843
Verminephrobacter_eiseniae	0
Halorhodospira_halophila	0
Hungateiclostridium_thermocellum	0
Desulfotomaculum_reducens	0.00128724654713942
Polynucleobacter_asymbioticus	0
Flavobacterium_johnsoniae	0.00179954232048644
Thermosipho_melanesiensis	0
Phenylobacterium_zucineum	0
Kineococcus_radiotolerans	0.00106153183127019
Parvibaculum_lavamentivorans	0.00114602672686081
Roseiflexus_castenholzii	0.0033554388347921
Shewanella_sediminis	0
Acaryochloris_marina	0.00140807239423346
Dinoroseobacter_shibae	0
Rickettsia_akari	0
Shewanella_pealeana	0.00206839537749783
Lachnoclostridium_phytofermentans	0
Acholeplasma_laidlawii	0.000456097542430529
Renibacterium_salmoninarum	0.000976551907442721
Shewanella_halifaxensis	0
Cellvibrio_japonicus	0.00957121408255873
Ureaplasma_parvum	0
Histophilus_somni	0
Shewanella_woodyi	0
Xanthomonas_oryzae	0
Methylacidiphilum_infernorum	0
Leptothrix_cholodnii	0
Beijerinckia_indica	0
Opitutus_terrae	0.00287250907125036
Natranaerobius_thermophilus	0
Nostoc_punctiforme	0.00301992296169817
Paraburkholderia_phymatum	0
Elusimicrobium_minutum	0.0112763005023603
Chlorobium_limicola	0
Halothermothrix_orenii	0.000354027934950826
Chloroherpeton_thalassium	0.00121542797293394
Deinococcus_deserti	0.00171525802296955
Coprothermobacter_proteolyticus	0
Dictyoglomus_thermophilum	0.00273488295412651
Laribacter_hongkongensis	0
Thermosipho_africanus	0.000497268018359061
Gluconacetobacter_diazotrophicus	0.00193386424126154
Sulfurihydrogenibium_azorense	0
Thermomicrobium_roseum	0
Nautilia_profundicola	0
Methylocella_silvestris	0
Glaesserella_parasuis	0
Chloroflexus_aggregans	0
Ruminiclostridium_cellulolyticum	0
Methylobacterium_nodulans	0
Neorickettsia_risticii	0.00645316659548928
Acidobacterium_capsulatum	0.0172127279814646
Bartonella_grahamii	0
Corynebacterium_aurimucosum	0
Tolumonas_auensis	0.000887475390729082
Beutenbergia_cavernae	0.00351001430852946
Dyadobacter_fermentans	0
Corynebacterium_kroppenstedtii	0.000205861429899843
Desulfomicrobium_baculatum	0
Actinosynnema_mirum	0
Acidimicrobium_ferrooxidans	0
Brachybacterium_faecium	0.0083880038711498
